"","id","microcosmo","temp","microcosmo","CE","microcosmo","pCO2"
"1455",111,"escenario.B",28.8093384298722,"escenario.B",137.846013287078,"escenario.B",938.440627792595
"1456",112,"escenario.B",29.7392900939702,"escenario.B",127.44627886717,"escenario.B",960.325492140392
"1457",113,"escenario.B",30.0692898086246,"escenario.B",161.316459719668,"escenario.B",951.769305996708
"1458",114,"escenario.B",30.5298035529628,"escenario.B",125.604225024129,"escenario.B",943.936912405007
"1459",115,"escenario.B",29.9716390546203,"escenario.B",122.551613986307,"escenario.B",957.497032854675
"1460",116,"escenario.B",29.6574553991943,"escenario.B",163.109563783807,"escenario.B",934.012055019188
"1461",117,"escenario.B",28.4712338765105,"escenario.B",168.400865713414,"escenario.B",933.286163085528
"1462",118,"escenario.B",29.9411955320811,"escenario.B",193.263691771651,"escenario.B",987.098290460759
"1463",119,"escenario.B",29.7302446026248,"escenario.B",190.214513405146,"escenario.B",931.334064569908
"1464",120,"escenario.B",29.8535102334104,"escenario.B",124.30153974317,"escenario.B",960.939438736842
"1465",121,"escenario.B",29.6597534419265,"escenario.B",184.094323053661,"escenario.B",929.181799910276
"1466",122,"escenario.B",29.0843089988668,"escenario.B",98.6725165757485,"escenario.B",947.427023442168
"1467",123,"escenario.B",29.1992833734407,"escenario.B",155.539662512766,"escenario.B",962.783659237161
"1468",124,"escenario.B",29.902374984219,"escenario.B",73.2978664376792,"escenario.B",928.164155327262
"1469",125,"escenario.B",29.4279009863706,"escenario.B",164.910175585071,"escenario.B",967.845306336971
"1470",126,"escenario.B",28.5063001116192,"escenario.B",108.297681794343,"escenario.B",958.543773602673
"1471",127,"escenario.B",29.0030536097788,"escenario.B",146.582894424191,"escenario.B",945.300326432359
"1472",128,"escenario.B",28.0564043337576,"escenario.B",159.90546609528,"escenario.B",959.200387593614
"1473",129,"escenario.B",28.3803306495446,"escenario.B",91.9649767441938,"escenario.B",954.98585877606
"1474",130,"escenario.B",29.1369578154753,"escenario.B",183.795939954442,"escenario.B",932.365454664891
"1475",131,"escenario.B",27.6157180481351,"escenario.B",191.405466747055,"escenario.B",918.580609253263
"1476",132,"escenario.B",27.7165409233757,"escenario.B",160.032936896228,"escenario.B",955.75463864198
"1477",133,"escenario.B",30.2843599834812,"escenario.B",102.102778693153,"escenario.B",928.283245463615
"1478",134,"escenario.B",28.7395105897255,"escenario.B",92.5468772262418,"escenario.B",952.25900966301
"1479",135,"escenario.B",27.5664436088126,"escenario.B",91.8249356940122,"escenario.B",912.373076427587
"1480",136,"escenario.B",29.1661658197253,"escenario.B",132.315848125442,"escenario.B",930.155026525081
"1481",137,"escenario.B",30.4853837258438,"escenario.B",145.321797391644,"escenario.B",959.859300435008
"1482",138,"escenario.B",29.8792739531799,"escenario.B",162.934640193882,"escenario.B",978.980832710219
"1483",139,"escenario.B",29.6760725424853,"escenario.B",179.885730965563,"escenario.B",957.316258522093
"1484",140,"escenario.B",30.3590462392975,"escenario.B",129.552144103462,"escenario.B",928.537622880792
"1485",141,"escenario.B",28.5602186741872,"escenario.B",191.581803217963,"escenario.B",942.858706139448
"1486",142,"escenario.B",29.9413140560439,"escenario.B",135.247882311154,"escenario.B",980.175621412483
"1487",143,"escenario.B",28.7298812334834,"escenario.B",91.931015019644,"escenario.B",965.957061689654
"1488",144,"escenario.B",29.2707030514535,"escenario.B",176.736658872946,"escenario.B",972.593507583207
"1489",145,"escenario.B",31.3073080937929,"escenario.B",170.742310299006,"escenario.B",977.778414587223
"1490",146,"escenario.B",30.1618796440525,"escenario.B",153.927529622444,"escenario.B",962.464783076678
"1491",147,"escenario.B",29.9765670966198,"escenario.B",168.222925449232,"escenario.B",980.564967341549
"1492",148,"escenario.B",28.2503383211273,"escenario.B",204.182956922087,"escenario.B",929.062418874659
"1493",149,"escenario.B",28.5466629536049,"escenario.B",136.766740033912,"escenario.B",960.540227176076
"1494",150,"escenario.B",31.3713871618407,"escenario.B",188.093054085908,"escenario.B",944.734602193597
"1495",151,"escenario.B",28.2641632971446,"escenario.B",128.312164582451,"escenario.B",958.119002875613
"1496",152,"escenario.B",29.4673210252623,"escenario.B",202.448472379423,"escenario.B",985.907091820988
"1497",153,"escenario.B",30.0911653748661,"escenario.B",143.067615897614,"escenario.B",965.588812810425
"1498",154,"escenario.B",30.2072573345549,"escenario.B",140.493593647995,"escenario.B",937.55908456252
"1499",155,"escenario.B",30.2719830500457,"escenario.B",173.165130732482,"escenario.B",944.470688787556
"1500",156,"escenario.B",29.1199213293056,"escenario.B",172.668997246049,"escenario.B",929.603395759035
"1501",157,"escenario.B",28.5146922386496,"escenario.B",204.602786306461,"escenario.B",950.908893566613
"1502",158,"escenario.B",28.9873233456505,"escenario.B",167.410345727521,"escenario.B",940.774968710513
"1503",159,"escenario.B",28.4400698321437,"escenario.B",188.009754948683,"escenario.B",972.705592746444
"1504",160,"escenario.B",29.8469032436658,"escenario.B",175.607651998597,"escenario.B",940.944846345817
"1505",161,"escenario.B",30.300726626152,"escenario.B",131.026983742312,"escenario.B",970.696082803325
"1506",162,"escenario.B",31.227036468294,"escenario.B",197.947151027999,"escenario.B",970.953656210541
"1507",163,"escenario.B",29.6068252322972,"escenario.B",112.32684803917,"escenario.B",942.364283756721
"1508",164,"escenario.B",28.4652011329818,"escenario.B",188.528270826181,"escenario.B",988.407140806772
"1509",165,"escenario.B",30.2125168739538,"escenario.B",115.125104059485,"escenario.B",953.795838070759
"1510",166,"escenario.B",30.1023781821997,"escenario.B",186.903349730088,"escenario.B",936.985800422801
"1511",167,"escenario.B",29.0508111997694,"escenario.B",145.120543588326,"escenario.B",954.969895954975
"1512",168,"escenario.B",27.8367734884375,"escenario.B",150.754148874445,"escenario.B",928.623496918188
"1513",169,"escenario.B",29.9704051037624,"escenario.B",223.384099432469,"escenario.B",969.229063803754
"1514",170,"escenario.B",30.3088128439903,"escenario.B",120.293683437726,"escenario.B",930.992495654039
"1515",171,"escenario.B",28.9985007957505,"escenario.B",189.527357724841,"escenario.B",985.105715282784
"1516",172,"escenario.B",29.7633433928894,"escenario.B",123.398280051878,"escenario.B",901.834871135733
"1517",173,"escenario.B",29.0161807632295,"escenario.B",150.36498465419,"escenario.B",925.618861175679
"1518",174,"escenario.B",29.8977300255265,"escenario.B",144.685169559414,"escenario.B",944.762706079464
"1519",175,"escenario.B",29.1620925424623,"escenario.B",223.765706550433,"escenario.B",935.801750331124
"1520",176,"escenario.B",28.9528982051935,"escenario.B",198.135054267338,"escenario.B",986.439954086856
"1521",177,"escenario.B",29.3726908583414,"escenario.B",152.296935309762,"escenario.B",951.63566571427
"1522",178,"escenario.B",29.0092671102163,"escenario.B",154.552702944696,"escenario.B",961.904313198401
"1523",179,"escenario.B",28.7262642087021,"escenario.B",152.539680048908,"escenario.B",970.623249152799
"1524",180,"escenario.B",28.979338023257,"escenario.B",96.6205225494398,"escenario.B",956.91067173706
"1525",181,"escenario.B",29.2625000198605,"escenario.B",84.9100852176038,"escenario.B",976.895778230733
"1526",182,"escenario.B",29.460895529461,"escenario.B",142.24229562812,"escenario.B",964.004182290548
"1527",183,"escenario.B",30.6798297318958,"escenario.B",141.547851242716,"escenario.B",970.396827377602
"1528",184,"escenario.B",28.0206419955228,"escenario.B",121.585608918306,"escenario.B",916.381035406504
"1529",185,"escenario.B",29.0863504734913,"escenario.B",115.23424188823,"escenario.B",925.276063516427
"1530",186,"escenario.B",29.8510012775584,"escenario.B",147.393082504232,"escenario.B",898.070942871551
"1531",187,"escenario.B",30.8910592311674,"escenario.B",217.72885061846,"escenario.B",946.866562079613
"1532",188,"escenario.B",29.6619332136063,"escenario.B",135.966429225128,"escenario.B",988.537338150979
"1533",189,"escenario.B",29.2573468568426,"escenario.B",192.586930886554,"escenario.B",928.934097959298
"1534",190,"escenario.B",28.9870476431713,"escenario.B",139.97329701488,"escenario.B",960.921513486201
"1535",191,"escenario.B",29.6511635109796,"escenario.B",161.264516879517,"escenario.B",964.034845940344
"1536",192,"escenario.B",30.1799332865807,"escenario.B",232.669541454666,"escenario.B",959.028757854454
"1537",193,"escenario.B",29.1008503542976,"escenario.B",160.706265767534,"escenario.B",946.101174744843
"1538",194,"escenario.B",29.4206604942988,"escenario.B",124.576332933338,"escenario.B",937.84329782592
"1539",195,"escenario.B",29.4695814366128,"escenario.B",84.0499154741706,"escenario.B",937.382728334249
"1540",196,"escenario.B",29.9409354234729,"escenario.B",129.758722234832,"escenario.B",953.561618802258
"1541",197,"escenario.B",30.2924699744627,"escenario.B",187.628316495456,"escenario.B",985.270057906202
"1542",198,"escenario.B",29.5268279515845,"escenario.B",131.584946570011,"escenario.B",933.506559892391
"1543",199,"escenario.B",29.1999229821766,"escenario.B",180.638155672402,"escenario.B",950.099724606694
"1544",200,"escenario.B",30.5530900816319,"escenario.B",140.202540019954,"escenario.B",955.584901512737
"1545",201,"escenario.B",29.4213713881971,"escenario.B",95.6961143056022,"escenario.B",972.70165561034
"1546",202,"escenario.B",30.72162382049,"escenario.B",76.7895059356857,"escenario.B",947.409255665988
"1547",203,"escenario.B",29.21303115499,"escenario.B",110.717979199935,"escenario.B",968.900749012628
"1548",204,"escenario.B",29.8348091270582,"escenario.B",149.694008042829,"escenario.B",916.115797656311
"1549",205,"escenario.B",27.8475984932944,"escenario.B",130.383874179775,"escenario.B",970.896023479108
"1550",206,"escenario.B",29.1665993955696,"escenario.B",119.257798956579,"escenario.B",955.513255022157
"1551",207,"escenario.B",29.249949023236,"escenario.B",152.843236015954,"escenario.B",926.034692365856
"1552",208,"escenario.B",28.5723222159768,"escenario.B",107.555589792504,"escenario.B",895.500230923763
"1553",209,"escenario.B",28.3169785463315,"escenario.B",186.505188441851,"escenario.B",944.095225018149
"1554",210,"escenario.B",30.1423065583477,"escenario.B",126.511405753296,"escenario.B",969.670925905479
"1555",211,"escenario.B",30.1110260352135,"escenario.B",142.74011819441,"escenario.B",961.02023746806
"1556",212,"escenario.B",28.0751665647413,"escenario.B",114.801304501846,"escenario.B",944.124165180607
"1557",213,"escenario.B",29.6604284913396,"escenario.B",170.381471817352,"escenario.B",954.368116261981
"1558",214,"escenario.B",28.2464583056413,"escenario.B",163.764527814088,"escenario.B",956.987647584988
"1559",215,"escenario.B",28.303012631913,"escenario.B",132.368937262444,"escenario.B",934.5228876872
"1560",216,"escenario.B",29.753379452405,"escenario.B",73.9839722013992,"escenario.B",954.479147101973
"1561",217,"escenario.B",28.6388579199144,"escenario.B",155.536416583176,"escenario.B",955.906401166523
"1562",218,"escenario.B",30.1840015835524,"escenario.B",165.719215617713,"escenario.B",935.254377983115
"1563",219,"escenario.B",29.3054417111493,"escenario.B",168.213615783169,"escenario.B",958.031376293133
"1564",220,"escenario.B",29.7632570577229,"escenario.B",189.60509266814,"escenario.B",960.810156561206
"1565",221,"escenario.B",28.7882634379447,"escenario.B",118.011758309193,"escenario.B",966.145982670183
"1566",222,"escenario.B",28.2108763718519,"escenario.B",121.129989672197,"escenario.B",970.714180489546
"1567",223,"escenario.B",30.1115720617225,"escenario.B",100.418528821877,"escenario.B",963.276981465904
"1568",224,"escenario.B",29.4890257722377,"escenario.B",182.254075959336,"escenario.B",960.583595469458
"1569",225,"escenario.B",29.0500576613017,"escenario.B",131.808044136387,"escenario.B",950.770013714488
"1570",226,"escenario.B",29.3336965004221,"escenario.B",118.856451169946,"escenario.B",964.227842348232
"1571",227,"escenario.B",30.4898356751913,"escenario.B",147.642292844984,"escenario.B",921.741570108589
"1572",228,"escenario.B",28.6276866961495,"escenario.B",142.095628824978,"escenario.B",969.310101873916
"1573",229,"escenario.B",28.5805442310939,"escenario.B",125.07663606153,"escenario.B",939.901691165389
"1574",230,"escenario.B",28.6999541515092,"escenario.B",224.724839704603,"escenario.B",1010.93708778494
"1575",231,"escenario.B",27.8118080332469,"escenario.B",121.04853570571,"escenario.B",938.382559802788
"1576",232,"escenario.B",30.0240578865034,"escenario.B",193.125621816032,"escenario.B",881.718914327621
"1577",233,"escenario.B",29.4469800750047,"escenario.B",172.391169642887,"escenario.B",987.06166949055
"1578",234,"escenario.B",29.4605982162805,"escenario.B",218.976751088536,"escenario.B",938.325326601082
"1579",235,"escenario.B",29.2301204340001,"escenario.B",153.618108290718,"escenario.B",967.793676198668
"1580",236,"escenario.B",28.8006523938898,"escenario.B",149.755774954167,"escenario.B",958.712601386235
"1581",237,"escenario.B",28.5124548753259,"escenario.B",125.809985926503,"escenario.B",980.241797296676
"1582",238,"escenario.B",30.0537078910293,"escenario.B",103.380791889102,"escenario.B",930.792231228376
"1583",239,"escenario.B",27.9579101009135,"escenario.B",137.857071381866,"escenario.B",923.724506848439
"1584",240,"escenario.B",29.6750750266082,"escenario.B",126.693168460549,"escenario.B",979.466683374424
"1585",241,"escenario.B",28.5407972813029,"escenario.B",129.647456932748,"escenario.B",929.424626528578
"1586",242,"escenario.B",29.5297253973818,"escenario.B",163.689610475298,"escenario.B",915.201744464997
"1587",243,"escenario.B",28.5885647195851,"escenario.B",132.28338901148,"escenario.B",972.369185611594
"1588",244,"escenario.B",28.7885256519307,"escenario.B",18.6619193932233,"escenario.B",951.51616284465
"1589",245,"escenario.B",30.8978166436649,"escenario.B",141.405381265406,"escenario.B",1009.46999046914
"1590",246,"escenario.B",29.8848200094188,"escenario.B",156.619500801888,"escenario.B",961.627465967756
"1591",247,"escenario.B",27.2966947376664,"escenario.B",146.703273020264,"escenario.B",944.398016530865
"1592",248,"escenario.B",29.3862994228123,"escenario.B",157.108727059063,"escenario.B",937.6197260811
"1593",249,"escenario.B",28.8543320986434,"escenario.B",132.161783777547,"escenario.B",994.7903724908
"1594",250,"escenario.B",28.2243039072445,"escenario.B",185.885854701677,"escenario.B",923.084833422955
"1595",251,"escenario.B",29.4630030191967,"escenario.B",136.428608131854,"escenario.B",968.387471380539
"1596",252,"escenario.B",29.3895682747378,"escenario.B",131.840125190662,"escenario.B",967.020346777042
"1597",253,"escenario.B",28.9677739532374,"escenario.B",184.827638345256,"escenario.B",938.964509310553
"1598",254,"escenario.B",31.0848872819505,"escenario.B",195.093725169896,"escenario.B",991.108303168056
"1599",255,"escenario.B",27.2012051385288,"escenario.B",133.365830298666,"escenario.B",934.640480363695
"1600",256,"escenario.B",30.0411618362962,"escenario.B",144.559730867217,"escenario.B",952.64846095522
"1601",257,"escenario.B",29.0040985911744,"escenario.B",122.210820102871,"escenario.B",962.716050428854
"1602",258,"escenario.B",29.873992337733,"escenario.B",154.383933827274,"escenario.B",1010.5809053238
"1603",259,"escenario.B",28.8523221154124,"escenario.B",216.185746424179,"escenario.B",968.342714853524
"1604",260,"escenario.B",28.7236446025505,"escenario.B",182.969880993053,"escenario.B",995.951182760436
"1605",261,"escenario.B",27.6964507069169,"escenario.B",174.138041347413,"escenario.B",935.11264632821
"1606",262,"escenario.B",29.0773074459891,"escenario.B",167.28166300676,"escenario.B",909.965261213243
"1607",263,"escenario.B",31.5504461372485,"escenario.B",141.305434807362,"escenario.B",975.123793297566
"1608",264,"escenario.B",30.180526031479,"escenario.B",85.6030471380051,"escenario.B",912.857961637762
"1609",265,"escenario.B",30.8115263833607,"escenario.B",178.097865670529,"escenario.B",919.937137700887
"1610",266,"escenario.B",30.1117680928489,"escenario.B",154.959105498717,"escenario.B",968.234347101354
"1611",267,"escenario.B",30.3227216913249,"escenario.B",129.540604552046,"escenario.B",951.750644022484
"1612",268,"escenario.B",30.1006463013392,"escenario.B",199.632085570925,"escenario.B",974.076786835443
"1613",269,"escenario.B",29.7073610372239,"escenario.B",181.797000093974,"escenario.B",988.572411351552
"1614",270,"escenario.B",28.7340735279228,"escenario.B",195.751487586677,"escenario.B",975.702180948197
"1615",271,"escenario.B",28.7797000416624,"escenario.B",178.036493220074,"escenario.B",962.585020432774
"1616",272,"escenario.B",27.7972272033347,"escenario.B",120.220323140529,"escenario.B",966.781420315036
"1617",273,"escenario.B",29.2646477032304,"escenario.B",139.645244532852,"escenario.B",956.711563099957
"1618",274,"escenario.B",30.0974072217882,"escenario.B",76.2399326945785,"escenario.B",995.378541225986
"1619",275,"escenario.B",30.219368752004,"escenario.B",141.703727992386,"escenario.B",954.42558942804
"1620",276,"escenario.B",29.357522088099,"escenario.B",81.3142934820548,"escenario.B",973.090666963769
"1621",277,"escenario.B",28.7661825921558,"escenario.B",153.708385314699,"escenario.B",929.880924390839
"1622",278,"escenario.B",32.297276047853,"escenario.B",155.321774407662,"escenario.B",954.100460517233
"1623",279,"escenario.B",29.9477506887504,"escenario.B",125.729598654719,"escenario.B",903.728676174007
"1624",280,"escenario.B",30.5769292804888,"escenario.B",148.519658437444,"escenario.B",956.560783049622
"1625",281,"escenario.B",28.9593338105861,"escenario.B",87.4391942759819,"escenario.B",916.324915573365
"1626",282,"escenario.B",29.2350789831098,"escenario.B",163.932638130539,"escenario.B",949.844016473088
"1627",283,"escenario.B",29.6827185298902,"escenario.B",222.266193403397,"escenario.B",947.191909698965
"1628",284,"escenario.B",30.8124005269924,"escenario.B",172.461784424085,"escenario.B",977.168036734844
"1629",285,"escenario.B",28.9834434181804,"escenario.B",215.758993525501,"escenario.B",937.24761621962
"1630",286,"escenario.B",30.0553264134404,"escenario.B",143.784896105548,"escenario.B",936.704867100962
"1631",287,"escenario.B",27.3427705364254,"escenario.B",138.959146353323,"escenario.B",904.337370931298
"1632",288,"escenario.B",28.8033259206449,"escenario.B",193.358852137709,"escenario.B",968.472039459555
"1633",289,"escenario.B",28.0813516493778,"escenario.B",168.766807363389,"escenario.B",980.052849119338
"1634",290,"escenario.B",30.2942936999685,"escenario.B",180.089735292019,"escenario.B",947.539109880825
"1635",291,"escenario.B",29.1187031587822,"escenario.B",144.229492533159,"escenario.B",989.736284244165
"1636",292,"escenario.B",28.9108558445538,"escenario.B",147.585758540017,"escenario.B",942.996732748929
"1637",293,"escenario.B",30.5295718585027,"escenario.B",158.988932661216,"escenario.B",928.342575901736
"1638",294,"escenario.B",30.2969710295808,"escenario.B",151.078132176901,"escenario.B",958.79676572404
"1639",295,"escenario.B",28.4438204928099,"escenario.B",179.722368350215,"escenario.B",970.101816661699
"1640",296,"escenario.B",29.6636371686009,"escenario.B",135.317584618261,"escenario.B",916.195241184557
"1641",297,"escenario.B",28.1398309969687,"escenario.B",114.166897763322,"escenario.B",912.680785976387
"1642",298,"escenario.B",28.8324341777257,"escenario.B",206.078126075059,"escenario.B",954.277963654671
"1643",299,"escenario.B",30.7572514261752,"escenario.B",121.150107341139,"escenario.B",965.011164650707
"1644",300,"escenario.B",30.604117715224,"escenario.B",160.453585654649,"escenario.B",895.150851962169
"1645",301,"escenario.B",30.2902972550295,"escenario.B",78.1409827444624,"escenario.B",910.935983136314
"1646",302,"escenario.B",28.7447684245761,"escenario.B",124.756216324578,"escenario.B",960.74115060668
"1647",303,"escenario.B",27.5390830473465,"escenario.B",242.148858383434,"escenario.B",975.108403126969
"1648",304,"escenario.B",28.1883576706978,"escenario.B",152.913393542406,"escenario.B",943.709462873384
"1649",305,"escenario.B",30.1463520026573,"escenario.B",180.679694612641,"escenario.B",982.816445224596
"1650",306,"escenario.B",29.0026775447281,"escenario.B",170.212383883415,"escenario.B",937.951061892054
"1651",307,"escenario.B",27.2804005060775,"escenario.B",95.0352149754656,"escenario.B",949.007612554203
"1652",308,"escenario.B",29.1042275113009,"escenario.B",182.32350582394,"escenario.B",986.509137988536
"1653",309,"escenario.B",30.5674200834346,"escenario.B",110.279193863016,"escenario.B",951.113086423492
"1654",310,"escenario.B",29.861991149278,"escenario.B",176.713702015823,"escenario.B",953.769841814565
"1655",311,"escenario.B",28.5144421399529,"escenario.B",103.234974222492,"escenario.B",930.876197414292
"1656",312,"escenario.B",27.8477566801002,"escenario.B",148.201282482327,"escenario.B",954.787172246568
"1657",313,"escenario.B",28.5095765524142,"escenario.B",169.719150466875,"escenario.B",937.197312090389
"1658",314,"escenario.B",29.3017654576158,"escenario.B",136.92095096122,"escenario.B",908.629860746017
"1659",315,"escenario.B",30.0870278048391,"escenario.B",143.867019128845,"escenario.B",929.12973600447
"1660",316,"escenario.B",27.485255057593,"escenario.B",171.354101948775,"escenario.B",947.228207989729
"1661",317,"escenario.B",30.2113456148522,"escenario.B",176.994572541082,"escenario.B",957.176613078015
"1662",318,"escenario.B",29.275021108461,"escenario.B",207.545115186693,"escenario.B",979.542527716598
"1663",319,"escenario.B",29.7941966520374,"escenario.B",257.596728674473,"escenario.B",954.082951429309
"1664",320,"escenario.B",27.7490048818239,"escenario.B",145.092118137163,"escenario.B",949.97923170734
"1665",321,"escenario.B",28.6566779702876,"escenario.B",200.328363199269,"escenario.B",980.48467872711
"1666",322,"escenario.B",28.8576245458757,"escenario.B",175.938844087501,"escenario.B",1012.85434460034
"1667",323,"escenario.B",30.2303800404443,"escenario.B",152.088849832986,"escenario.B",951.01712445162
"1668",324,"escenario.B",30.2159201236038,"escenario.B",147.386310565406,"escenario.B",982.261583653995
"1669",325,"escenario.B",29.6702832225085,"escenario.B",111.240159097474,"escenario.B",965.153302248479
"1670",326,"escenario.B",30.745875207094,"escenario.B",187.366599986351,"escenario.B",951.24938295482
"1671",327,"escenario.B",28.7958216962343,"escenario.B",189.128683922503,"escenario.B",905.626512714712
"1672",328,"escenario.B",30.201534218272,"escenario.B",130.185177577165,"escenario.B",929.20242060371
"1673",329,"escenario.B",29.2369351725925,"escenario.B",103.402078197588,"escenario.B",939.361722554196
"1674",330,"escenario.B",28.6560452715177,"escenario.B",150.570043896789,"escenario.B",925.674576346024
"1675",331,"escenario.B",30.1195096352644,"escenario.B",192.193527426672,"escenario.B",924.412288993533
"1676",332,"escenario.B",30.5406123043815,"escenario.B",216.077986915496,"escenario.B",942.918352757185
"1677",333,"escenario.B",30.0779903828901,"escenario.B",128.094841971586,"escenario.B",976.6702257147
"1678",334,"escenario.B",28.8013488210115,"escenario.B",144.807035899758,"escenario.B",930.373935579617
"1679",335,"escenario.B",28.8377953765773,"escenario.B",215.026807799281,"escenario.B",956.052470667175
"1680",336,"escenario.B",30.5374617790615,"escenario.B",133.976584251404,"escenario.B",948.109988170753
"1681",337,"escenario.B",29.5946002939043,"escenario.B",110.716351198415,"escenario.B",972.743358033103
"1682",338,"escenario.B",30.0332080609754,"escenario.B",162.768951265591,"escenario.B",954.080543089701
"1683",339,"escenario.B",28.9583941750288,"escenario.B",240.476975389474,"escenario.B",948.97132921234
"1684",340,"escenario.B",30.4301521415475,"escenario.B",120.60214523218,"escenario.B",938.682995915786
"1685",341,"escenario.B",28.5259452666348,"escenario.B",131.290819558679,"escenario.B",975.186654022986
"1686",342,"escenario.B",29.8453233991973,"escenario.B",145.4311083197,"escenario.B",981.305706970679
"1687",343,"escenario.B",28.5181990316773,"escenario.B",151.672687248044,"escenario.B",953.610812616166
"1688",344,"escenario.B",27.0044309847411,"escenario.B",134.517050407853,"escenario.B",1034.04118743078
"1689",345,"escenario.B",28.0344790901747,"escenario.B",167.731192016376,"escenario.B",953.05597786295
"1690",346,"escenario.B",29.3953915832733,"escenario.B",124.281760259021,"escenario.B",1025.43616628676
"1691",347,"escenario.B",30.0822889296558,"escenario.B",144.25284861924,"escenario.B",949.819159419325
"1692",348,"escenario.B",27.6588020835528,"escenario.B",175.299179739854,"escenario.B",914.286414352615
"1693",349,"escenario.B",28.118689488594,"escenario.B",154.462154412398,"escenario.B",917.895522472377
"1694",350,"escenario.B",30.8933823168494,"escenario.B",175.829675363916,"escenario.B",931.578548307439
"1695",351,"escenario.B",28.8708125981626,"escenario.B",96.1483312002145,"escenario.B",989.691029405805
"1696",352,"escenario.B",29.7352441213762,"escenario.B",117.612065219849,"escenario.B",995.25318526158
"1697",353,"escenario.B",28.7852195043329,"escenario.B",143.481086051339,"escenario.B",962.962860503934
"1698",354,"escenario.B",28.9953037456606,"escenario.B",89.1080798876212,"escenario.B",960.759088585209
"1699",355,"escenario.B",29.3502646700768,"escenario.B",156.708031362514,"escenario.B",939.851095613061
"1700",356,"escenario.B",29.2800848953751,"escenario.B",184.70454787964,"escenario.B",936.395812501822
"1701",357,"escenario.B",29.0928446058413,"escenario.B",144.382760311804,"escenario.B",935.376256283592
"1702",358,"escenario.B",28.8377872336678,"escenario.B",86.5828111052063,"escenario.B",931.601298626099
"1703",359,"escenario.B",26.4659679813852,"escenario.B",139.914767357101,"escenario.B",939.777717815251
"1704",360,"escenario.B",30.989163060307,"escenario.B",99.6164914302386,"escenario.B",937.730882038383
"1705",361,"escenario.B",30.9171902715836,"escenario.B",139.247640508403,"escenario.B",966.200731127682
"1706",362,"escenario.B",28.2570047976183,"escenario.B",95.7596652695451,"escenario.B",972.192345750994
"1707",363,"escenario.B",29.1153410796588,"escenario.B",71.174471849039,"escenario.B",992.776660057179
"1708",364,"escenario.B",30.5352532803355,"escenario.B",182.033123760761,"escenario.B",892.575593924749
"1709",365,"escenario.B",30.188426821208,"escenario.B",159.357703068288,"escenario.B",965.374309733368
"1710",366,"escenario.B",30.4444734892461,"escenario.B",104.82084467145,"escenario.B",945.254274531906
"1711",367,"escenario.B",28.283992835293,"escenario.B",95.3281262111777,"escenario.B",946.542160398931
"1712",368,"escenario.B",31.6410866485021,"escenario.B",102.365987500123,"escenario.B",912.530657361227
"1713",369,"escenario.B",28.2272168370113,"escenario.B",128.848099683562,"escenario.B",952.31692570465
"1714",370,"escenario.B",29.9636030345326,"escenario.B",195.423823587166,"escenario.B",933.939344281215
"1715",371,"escenario.B",29.39997390201,"escenario.B",163.94644891173,"escenario.B",961.927930660571
"1716",372,"escenario.B",28.8985865074749,"escenario.B",112.741489702022,"escenario.B",925.610228874911
"1717",373,"escenario.B",28.9209374656735,"escenario.B",186.859411250487,"escenario.B",1038.34938162088
"1718",374,"escenario.B",28.3579149324715,"escenario.B",96.1237830522947,"escenario.B",933.788695018892
"1719",375,"escenario.B",30.7628470120963,"escenario.B",213.654651825232,"escenario.B",946.151112110759
"1720",376,"escenario.B",29.3523521695417,"escenario.B",139.816538687607,"escenario.B",922.742612088865
"1721",377,"escenario.B",29.5084805132772,"escenario.B",204.270300512743,"escenario.B",945.088471794977
"1722",378,"escenario.B",29.4628622064162,"escenario.B",110.467187208032,"escenario.B",1005.91011639175
"1723",379,"escenario.B",28.924842907184,"escenario.B",148.244520200851,"escenario.B",943.562158789108
"1724",380,"escenario.B",28.2267004548254,"escenario.B",129.86184707926,"escenario.B",968.220341403865
"1725",381,"escenario.B",29.5034282049092,"escenario.B",162.465395916894,"escenario.B",929.889246160889
"1726",382,"escenario.B",27.3438517060378,"escenario.B",112.246182320148,"escenario.B",991.173731531635
"1727",383,"escenario.B",27.9649184125912,"escenario.B",102.500452346533,"escenario.B",964.712335022648
"1728",384,"escenario.B",28.2797150406567,"escenario.B",113.036485637405,"escenario.B",935.407665225007
"1729",385,"escenario.B",28.2776154463414,"escenario.B",217.043516337637,"escenario.B",958.828755106438
"1730",386,"escenario.B",29.3686137112417,"escenario.B",158.608162902993,"escenario.B",943.56286091381
"1731",387,"escenario.B",30.7406085444588,"escenario.B",188.804488002108,"escenario.B",965.710360376739
"1732",388,"escenario.B",27.8759017874602,"escenario.B",120.21538501442,"escenario.B",933.113622147667
"1733",389,"escenario.B",29.6689819389489,"escenario.B",145.144897202706,"escenario.B",964.58532820997
"1734",390,"escenario.B",30.0975811730554,"escenario.B",145.883237468345,"escenario.B",992.28200086763
"1735",391,"escenario.B",28.3596303738942,"escenario.B",138.851691754775,"escenario.B",984.358095059659
"1736",392,"escenario.B",29.2214245505993,"escenario.B",144.098226919057,"escenario.B",960.672464841173
"1737",393,"escenario.B",30.0277220304123,"escenario.B",160.740916451025,"escenario.B",961.381823178956
"1738",394,"escenario.B",29.0349316256564,"escenario.B",119.060696319866,"escenario.B",963.553769411053
